date,1216,1319,2882,2881,3231,2308,2382,881,757,50
2010-01-05,-0.014239811,-0.040462848,-0.00168205,0.006357293,0.011317847,-0.006989518,-0.007283353,0.008717025,0.001327855,0
2010-01-06,0.015524338,0.010714361,0.016694886,0.031194046,0.053220652,-0.004016078,0.014514042,-0.00767197,-0.000108165,0.01841348
2010-01-07,-0.024692662,-0.003558741,-0.009983509,-0.016099472,-0.007651152,-0.018274657,-0.008683108,-0.004794618,0.001566648,-0.00260978
2010-01-08,0,0.021164838,0.009983509,0.00498136,0.003067566,-0.001025097,-0.004370043,0.007585765,0.000336022,0.006079011
2010-01-11,0.00393965,-0.017606098,-0.008312615,-0.006230578,0.003058057,0.013245253,0.011611204,-0.005170176,-0.000598736,0.00259407
2010-01-12,-0.007894883,-0.003558741,0,-0.006269606,0.006088329,-0.008130152,0.001441947,-0.009202154,0.001488481,-0.005194886
2010-01-13,-0.007957553,0.008873177,-0.020236779,-0.024189605,-0.03081908,-0.017499133,-0.010137741,0.010171941,-0.00013539,-0.014866877
2010-01-14,0,-0.007092183,0.005097695,0.003858558,0.015528252,0.019537843,0.025863554,0.002999173,-0.000190585,0.012259365
2010-01-15,-0.00133245,-0.01073361,0,0.006398004,0.006144443,-0.001018841,0.008474599,-0.001436517,0.00176613,0.006073737
2010-01-18,-0.008032122,-0.040372367,0,-0.002554386,-0.01698892,0.005083895,0.005610141,-0.009976632,0.000372172,-0.005203811
2010-01-19,0.008032122,-0.030420664,0.013468189,-0.003843618,0.007757997,-0.005083895,-0.022631772,0.003131992,-7.43604E-05,-0.013129291
2010-01-20,0.002663088,-0.005808327,-0.020270966,-0.016828932,-0.025040425,0.008121909,-0.018773172,-0.012334999,-0.00177691,-0.006186462
2010-01-21,-0.008010714,-0.013685478,-0.003418733,0,0.007892707,-0.016310241,-0.01320637,-0.015413046,0.001312222,-0.008010741
2010-01-22,-0.0327005,0.005888128,-0.027779618,-0.026456542,-0.0238675,-0.028141559,-0.033035993,-0.001200094,0.001088767,-0.028094262
2010-01-25,-0.008344921,0,-0.012400545,-0.002684524,-0.027756804,-0.001057622,0.003048737,-0.013494364,0.001595092,-0.003683264
2010-01-26,-0.057487087,-0.057388617,-0.038151723,-0.027249651,-0.033673215,-0.026811257,-0.023095716,-0.00197503,0.003708273,-0.023332836
2010-01-27,0.008836528,-0.036943534,0.0018501,0.008253132,0.006825903,0.016172859,0,0.005278099,-0.001615434,-0.000944714
2010-01-28,0.007304661,0.033829844,0.016499048,0.023020588,0.044895344,0.011696021,0.00466206,0.005764618,0.002105846,0.021506149
2010-01-29,-0.004376305,0.001039037,-0.01465227,0.001337905,-0.009803957,0.025053522,-0.009345831,-0.020759581,0.001633055,-0.019617612
2010-02-01,0,-0.013591472,-0.022389021,-0.009402418,-0.018227568,-0.020834087,0.007794271,-0.006341644,0.001346272,-0.011385284
2010-02-02,0.0159539,0,0,-0.024591337,0.016584117,-0.01377873,0.013878418,0.010291895,-0.002122638,-0.010551733
2010-02-03,0.011445128,0,0.005644418,-0.00277016,0.027576779,0.019028086,0.016705004,-0.006975922,0.001746542,0.017208876
2010-02-04,-0.011445128,0.055285338,-0.001877919,-0.008356586,-0.012882599,-0.003146333,-0.024391437,-0.019283451,0.000378454,-0.003798694
2010-02-05,-0.04412479,-0.072270874,-0.066043451,-0.065004801,-0.061840932,-0.050630064,-0.053895782,-0.001306734,0.001496426,-0.03485346
2010-02-08,0.005997041,-0.051631518,0.013958388,-0.021116987,-0.026202367,0.019694319,-0.003262662,0.009383982,0.000667408,0.001968465
2010-02-09,0.013363275,0.058034939,0.009852289,0.032986591,0.021016541,0.015053992,0.032157111,0.004443801,0.002944987,0.013672108
2010-02-10,0.001473802,0.005305055,0,0.021882728,0.012058739,0.02007464,0.012578766,0.009362807,0.001284745,0.010612719
2010-02-22,0.036157229,0.026111157,0.042232775,0.032650091,-0.031306986,0.00104547,0.001561249,0.002151715,0.002341134,0.009551171
2010-02-23,0.021082994,0.020408859,0.001877919,-0.02976833,-0.014235087,-0.012618437,-0.004691158,-0.012674368,0.000917032,0
2010-02-24,0,0.029852956,-0.017029692,0.012866578,-0.012624178,-0.007434951,0.003129909,-0.00638698,0.000561559,-0.006676191
2010-02-25,-0.005578835,0,-0.019268428,0.001419405,-0.001816502,0.00425527,0,0.003318118,0.000822186,-0.011549657
2010-02-26,-0.004204687,-0.017804648,0.005819609,0.00706716,0,-0.007458718,0.023167059,0.011024786,0.000142568,-0.001938043
2010-03-01,0.030431185,0.023669752,0.015355356,0.018144311,0.023361352,0.010638398,-0.001527854,0.000706703,-0.000314203,0.023958981
2010-03-02,-0.006835281,0,-0.001906537,0.008264462,0,0.017829496,-0.001530207,0.002086445,0.002132235,-0.002844895
2010-03-03,-0.017993629,0.013552991,0.018904163,0.012270156,-0.012511358,-0.002081139,-0.007686433,-0.007796028,0.00145476,0
2010-03-04,-0.009824594,0.019048204,-0.015094717,-0.020534618,0.001796992,0.018576412,-0.018692211,0.001847753,0.001136031,-0.008583763
2010-03-05,0.020935859,-0.011385293,0.016965584,0.019178571,0.010714366,-0.011311228,0.021773831,0.008296373,0.003359851,0.014265577
2010-03-08,0.001380227,0.011385293,0.007448856,0.002710103,0.040040128,-0.009350663,0,0.004283982,0.000688976,0.013133415
2010-03-09,0,-0.019048204,0.001853529,0.004051241,0.005106479,-0.001044441,-0.009273606,0.004378969,0.000424599,0.002791942
2010-03-10,0,-0.009661916,0.00738014,0.031832931,-0.013675494,-0.002092024,-0.006230581,0.000753762,0.001388112,0
2010-03-11,-0.012491492,0.015414554,-0.024187308,-0.00392406,-0.019114381,-0.007356811,-0.006269644,-0.004021449,0.002129534,-0.002791942
2010-03-12,-0.001397588,0.017062068,0.007504783,-0.002624745,-0.005277022,0.022941542,-0.006309122,-0.008969812,0.00095487,-0.000932476
2010-03-15,-0.016925587,-0.011342334,-0.026516748,-0.005270137,-0.016000383,-0.015584731,0,0.004617391,0.002273268,-0.014091356
2010-03-16,0.004258237,-0.009551176,0.003831439,0.017027318,0.023030225,0.00626305,-0.01113776,0.0110224,0.00189367,0.004719216
2010-03-17,0.021023894,0.030248099,0.035684572,0.006472545,0.031037054,0.019578181,0.01113776,-0.000985303,0.000752384,0.01958112
2010-03-18,-0.008356543,0.06663133,0,0.007712076,0.013490901,0.007117441,-0.003169591,-0.000703794,0.000498035,0.00460618
2010-03-19,-0.019774685,0.001740614,0,-0.006422623,0.006677761,0.018072807,0.014184666,-0.009594705,0.000264287,-0.002761198
2010-03-22,0.007107334,0.003472243,-0.011131889,0.003858558,-0.028693869,-0.004987542,-0.006279487,-0.003331085,0.001881629,-0.010189972
2010-03-23,-0.011396051,0,-0.015037871,0.003843618,0.003418728,0.024692613,-0.028755959,0.00770877,0.001715257,-0.00653908
2010-03-24,-0.007189087,0.023973697,0.003780739,-0.01157557,-0.003418728,-0.014742282,0,0.009528121,0.000294293,0.002807714
2010-03-25,-0.004338459,-0.013628823,0,-0.001294608,0.02702864,-0.009950331,-0.014694175,0.008548086,0.000572833,0
2010-03-26,-0.002902728,-0.020797984,0.001884974,-0.00910867,-0.006689021,0,0.011447402,-0.000255157,0.001913384,0.009302393
2010-03-29,0.051002528,0.01045311,0.018657268,0.02325691,-0.006733995,0.009950331,-0.001627307,-0.003631798,0.001865345,0.009216655
2010-03-30,0.010989041,0.010344874,0.001846778,0,-0.013605624,0.004938282,0.008110344,-0.002345159,-0.000395754,-0.000917834
2010-03-31,-0.012371176,0.010239049,-0.022389021,-0.014148241,-0.012058739,-0.009901071,-0.004858374,0.004577406,0.001277931,-0.003679875
2010-04-01,0.028631794,-0.003401381,0.00751889,0.011590624,0.001731574,-0.004987542,-0.00325197,-2.50809E-05,0.001461168,0.009174376
2010-04-02,-0.001344956,0.006791155,0.001870868,-0.001281192,0.001728654,-0.006018054,0.006493481,0.007557281,0.001280726,0
2010-04-06,-0.012187059,-0.030930282,0.00559179,-0.003853638,0.015424415,0.003013519,0.006451668,0.001474801,0.001763122,0.009995522
2010-04-07,0.013532015,0.025841225,0.001857067,-0.001287792,0.003395606,0,-0.004834804,-0.009226057,0.000118515,0.001806739
2010-04-08,-0.006743138,-0.015424411,0.012903318,-0.007761997,-0.015371796,0,-0.001616864,0.003633153,0.001044157,-0.006337785
2010-04-09,-0.006788877,0.00859849,0.007299358,0.001297857,-0.005176878,0.017893148,-0.001619401,0.002789321,0.002612416,0.002721126
2010-04-12,0,-0.015530961,-0.010969008,0.01160557,-0.006944434,0.009804,-0.00650412,-0.005556416,0.001941353,0.00451876
2010-04-13,0.008141147,0.006932472,-0.014815151,-0.01160557,-0.010508029,0.009708814,-0.019770018,0.011370253,-0.000172752,-0.011791556
2010-04-14,0.005390868,0,0.014815151,0.010322698,0.034605531,0,-0.001665246,0.003730759,0.001172226,0.007272796
2010-04-15,0.019960735,0.013722314,0.005499532,-0.001284484,0.001699303,-0.004842624,0.006644576,-0.010373859,0.001404946,0.006320527
2010-04-16,-0.005284047,-0.006837668,-0.016590267,-0.010336072,0.001696302,-0.00486619,-0.003316769,-0.008402667,0.00138346,-0.006320527
2010-04-19,-0.044692692,-0.071077863,-0.045635249,-0.038389886,-0.024014899,-0.019705071,-0.020134925,0.002471262,0.002264604,-0.028481465
2010-04-20,0.023272866,0.012808982,0.005819609,0.005383587,-0.005221933,0.034233172,0.005071845,0.002469984,0.002906531,0.00372086
2010-04-21,-0.008152169,0.012646964,0.007707101,0.006689019,0.017301482,-0.009661911,0.033170537,-0.001056971,0.001337842,0.012915327
2010-04-22,0,-0.018116426,-0.019380462,-0.005347638,0.01193535,-0.009756175,-0.004905962,0.002208087,-0.000585191,-0.001834826
2010-04-23,-0.004101222,0.003649657,-0.005888118,0.001339545,0.010118109,-0.009852296,-0.011541777,0.014254461,0.000832666,0.005494501
2010-04-26,0.001368891,0.009066249,0.034819744,0.029025866,0.026491653,0.019608471,0.019705088,-0.002790508,0.001905887,0.020787047
2010-04-27,-0.017943793,0.012556139,-0.011472353,0.003893503,0.027399007,0.014458083,0.006483037,-0.008817463,0.001074925,-0.000894926
2010-04-28,-0.025389282,0.041890976,-0.019418096,-0.028911275,0.003174533,0,-0.013008379,-0.006632708,0.004798519,-0.010801149
2010-04-29,0,-0.017241795,-0.007874091,0.002663039,-0.037130972,0,-0.023179796,0.000546219,0.000616524,-0.004535155
2010-04-30,0.001427515,-0.042635266,-0.001978198,0.023654241,0,0,-0.006722748,-0.000107076,0.003403777,-0.00364301
2010-05-03,-0.001427515,-0.01831554,-0.011952308,-0.00782268,-0.01491323,-0.014458083,-0.015293365,-0.002511388,-0.002289923,-0.006407308
2010-05-04,-0.010050287,-0.001850106,0.005994024,-0.001309757,0.00333326,-0.019608471,-0.003430552,-0.01539846,0.000180697,0.000917834
2010-05-05,-0.023358852,-0.03966522,-0.014042393,-0.013192789,-0.044224851,-0.030153038,-0.049305742,-0.002768112,0.003059091,-0.027908788
2010-05-06,-0.007412916,-0.071887274,0.012048314,-0.014716083,-0.021090418,-0.0102565,-0.007246445,0.0033811,-0.002402268,-0.020010177
2010-05-07,-0.011976103,0.066090083,-0.009022553,-0.023177525,-0.007130115,0.01534557,0.037470896,0.001622926,0.002546856,0
2010-05-10,0.020865168,0.017291541,-0.002016191,0.010974074,0.028220534,-0.013285864,0.010453109,-0.002273281,-0.002163371,0.008624893
2010-05-11,-0.025393538,-0.038839831,-0.01627703,0.020257291,-0.021090418,0.028399501,-0.003472243,-0.001365415,-0.00033567,-0.003824115
2010-05-12,0,-0.005958294,0.010204162,0.013280393,-0.01792164,-0.005012542,0,0.005384953,-0.001170222,-0.001917604
2010-05-13,0.023917388,0.011881275,0.036875086,0.01830107,0.023236054,0.010000083,0.010380682,-0.00144354,-0.002130241,0.021832894
2010-05-14,0.005891054,0.009794403,-0.001958822,-0.0051947,0.005286443,0.009901071,0.003436447,-0.017678147,0.006087006,-0.002820914
2010-05-17,-0.022272629,-0.025667719,-0.032887909,-0.01707204,-0.069118498,-0.009901071,-0.020797995,-0.00042445,0.001471308,-0.022858062
2010-05-18,0.004494449,0.015873317,0.010080723,0.006600677,-0.020933167,0.004962789,-0.024823917,-0.005298361,0.00397576,0.00192489
2010-05-19,0.001493614,0,-0.00603621,0.002628082,-0.042225273,-0.009950331,-0.01264698,-0.00747784,0.000890123,-0.010633237
2010-05-20,-0.008995507,-0.025923658,-0.02038805,-0.029296338,0.012954897,0,-0.009132484,-0.002389551,-0.003729027,-0.012714147
2010-05-21,-0.030583442,-0.041242956,-0.040993699,-0.024625099,0.023484451,-0.020202707,-0.014787682,0.004727463,0.002779584,-0.020885871
2010-05-24,0.010810864,0.013591472,0.004282708,0.024625099,0,0.012170509,0.020277156,-0.012230986,-0.001345656,0.013972303
2010-05-25,-0.007710166,-0.034868881,-0.035892883,-0.027398984,-0.017561473,-0.006066745,-0.024008522,0.01132658,0.000122608,-0.026716503
2010-05-26,0.010777754,0.026526768,0.034823959,0.039487806,0.034819749,0.019086484,0.063369614,-0.00173288,-0.00230143,0.004063415
2010-05-27,0.003058028,0.046043938,-0.00214131,-0.009389807,-0.017258276,-0.007992077,-0.007042318,0.000884926,0.002376032,0.006870102
2010-05-28,0.001525514,0,0.006410279,-0.019048097,0.019157688,0.003004535,0.017513583,0.009927259,0.000872999,0.004219819
2010-05-31,0.012121448,-0.010050341,0.010593311,0.008207971,0.009442921,0.004987542,0.010362839,-0.002949613,0.001785044,0.004601369
2010-06-01,-0.007558642,-0.034947043,-0.027779547,-0.01509979,0.009354612,0,0.001716704,-0.01047181,0.000899256,-0.005403716
2010-06-02,-0.009146348,-0.02649865,-0.013086394,0.00276239,-0.024506385,-0.022133674,-0.005159066,0.016097085,0.004824009,-0.015777087
2010-06-03,0.013688298,0.018095292,0.028140369,0.021828947,0.020775019,0.017146132,0.017094433,-0.003511926,0.000821692,0.023174881
2010-06-04,-0.003025688,0,-0.019397106,-0.005412766,-0.016965578,0,-0.017094433,-0.018070644,-0.000545398,-0.002992561
2010-06-07,-0.019893567,-0.06763762,-0.043364232,-0.019178571,-0.030890451,-0.028399501,-0.045863381,-0.010485028,0.003006918,-0.026522397
2010-06-08,0.019893567,-0.01592753,0,-0.016736893,-0.021804585,-0.045247019,-0.012715902,-0.000955498,0.001702984,-0.003699922
2010-06-09,-0.013730197,-0.046957009,-0.020666698,-0.032883475,0.002001971,0.001075828,0.007285952,0.00134993,-0.001853069,-0.00785617
2010-06-10,0.022780021,0.0095695,0.017251739,-0.001454668,-0.00601806,0.013881724,0.019767095,0.016758494,-0.00042008,0.01381034
2010-06-11,0.008968659,0.018868473,0.036937654,0.039948289,0.001005528,0.024097505,0.026340416,0.003123399,0.000991622,0.015639621
2010-06-14,0.007412916,0.066653718,0.024960626,0.026226536,-0.007059996,0.019477826,0.001731568,-0.00240129,0.001485261,0.014604621
2010-06-15,0.021914677,0.004362079,0.029569147,0.010840126,0.010070557,0.025063969,0.010327166,-0.005126173,0.00330563,0.006927351
2010-06-17,0.008633262,-0.007646196,-0.007310689,0.00537639,-0.002006071,0.019608471,0.01022152,0.004315855,0.002240633,0.006879595
2010-06-18,-0.007189087,-0.016584137,0,-0.008075406,0.013958379,0.014458083,-0.00851069,0.012529556,0.001972554,-0.002942562
2010-06-21,0.015748329,0.039349438,0.029945472,0.022713006,0.023484451,0.004773279,0.038563018,-0.001929849,0.001835812,0.021380756
2010-06-22,0.00141941,0.030609164,0.004060832,-0.009289962,-0.001936159,0.018868484,-0.003294912,-0.000466598,0.00190465,-0.005785918
2010-06-23,0.008474616,-0.005211062,-0.00711742,-0.014775269,0.013474725,0,-0.008285052,-0.002215011,0.002179026,-0.010695269
2010-06-24,0.002809042,-0.007341372,-0.002042858,0.010767176,-0.009606229,-0.00938974,0,-0.008851648,0.001018839,0.002928201
2010-06-25,0.002801091,-0.012712003,0.003062724,-0.009414951,-0.031375085,-0.019048195,-0.013400519,-0.002948311,-0.001793188,-0.013739196
2010-06-28,0.009742509,0.00425525,0.021180811,0.00404593,-0.005994011,0.009569451,-0.005071845,-0.001447358,-0.000548519,0.003944798
2010-06-29,-0.015352642,-0.014973447,-0.022200677,0.001344951,-0.002006071,0.009478744,0,-0.010566116,0.001134982,-0.005922999
2010-06-30,0.001405446,-0.026202405,-0.019578195,-0.03001598,-0.045182246,-0.023867481,-0.00851069,-0.009722368,-0.00154848,-0.018991096
2010-07-01,0,0,-0.030641621,-0.002773885,0.016667134,0.014388737,-0.027731378,0.001413778,0.001393826,-0.00729191
2010-07-02,0.035866001,-0.004434619,0.029600518,0.024692702,0.04247349,0.023530497,-0.012378602,0.012112061,0.001004957,0.006080339
2010-07-05,0.021448541,0.042420732,0,0.014795104,-0.013958379,0.032039354,0.034968597,-0.003515289,-0.002981554,0.020202667
2010-07-06,-0.002656131,0,0.015504201,0.017207516,0.013958379,0,0.027120272,-0.001853134,-0.000899088,0.017664875
2010-07-07,-0.012040166,-0.020441814,0.003072239,0.00784328,0.021548292,0.00449439,-0.0134682,0.001359122,0.001447003,-0.001947479
2010-07-08,0.008042889,0.036290014,0.009160278,0,0.026770266,0.026550232,0.016807118,0.006199595,8.53487E-05,0.014514043
2010-07-09,-0.001335971,-0.011597375,0.019067343,0.0051947,0.037041273,0.03854867,0.019802644,-0.006460433,0.000652677,0.005747123
2010-07-12,-0.004018813,-0.011733552,-0.020081007,-0.013037981,-0.001819782,-0.042925045,-0.001635372,0.0018393,0.006050671,-0.000955547
2010-07-13,-0.004035029,-0.010787597,-0.002030414,0.010443985,-0.016529344,0.00873368,0,0.00928412,0.000301924,-0.002872132
2010-07-14,0.010724002,0.022521149,0.03200269,0.007761997,0.018349126,-0.021978907,0.021053474,-0.004595835,0.001266447,0.018993923
2010-07-15,0,0.016824781,0,-0.002580607,0.001816502,-0.01342302,0.004796156,0.000523439,0.001703693,0.001879662
2010-07-16,-0.010724002,0.015520236,0.029100019,-0.011696064,-0.001816502,-0.027398974,0.02052162,0.005127047,0.001649415,-0.006594428
2010-07-19,0.005376376,-0.017607978,-0.027133391,0.003913969,-0.014652246,0.036367644,-0.006269644,0.00647246,0.001578861,-0.002839604
2010-07-20,0.006680076,0.033901583,0.011718834,0.001301198,0.014652246,0.030771659,0.001571139,-0.00326433,0.000538361,0.008494643
2010-07-21,-0.002666639,-0.010152377,-0.009756167,-0.006523173,0,-0.021882711,-0.004720685,-0.003256501,-0.001519943,-0.005655038
2010-07-22,-0.004013437,0.012170505,-0.009852289,-0.003934501,0.005439712,-0.045256592,-0.078729231,0.0093512,0.001421848,0.000944714
2010-07-23,0.005347626,0.01003018,0.001978198,0.013055039,0.030278372,0.004618946,0.001705081,-3.89345E-05,0.001825141,0.014064929
2010-07-26,0.00133245,0.017804648,0,-0.002597364,-0.019486847,0.022780028,0.0050977,-0.001692738,0.000201,0.002789346
2010-07-27,-0.00133245,-0.021804582,-0.015936585,-0.006523173,0.001787282,0.00896867,-0.006802781,-0.007922705,-0.00195155,-0.004653336
2010-07-28,0.019802659,-0.024341979,0.011976269,0.018158752,0,0.013303966,-0.006849291,-0.00390331,0.001964238,0.008360495
2010-07-29,0.011696043,-0.008247511,0.011834407,0.015306368,-0.032710181,-0.008849615,0,-0.003333919,-0.00033111,0.000924623
2010-07-30,-0.016938576,0.01438874,-0.011834407,-0.005076184,0.001936154,-0.017937701,-0.003442361,0.009707687,0.001228017,-0.003703634
2010-08-02,0.009156484,0.06708634,0.040821946,0.017654953,0.052742906,0.026787316,0.020478548,0.002288394,-0.001319608,0.019293184
2010-08-03,0.009073215,0.030077414,0,0.004987571,0.018182326,-0.008849615,-0.010186896,-0.000533557,-0.000843167,0.004539272
2010-08-04,0.014093739,0,0.021761398,0.012361118,-0.009049851,0.004434597,-0.027683395,-0.002780057,0.002068543,-0.001813292
2010-08-05,-0.015384862,-0.055199592,-0.00785852,-0.012361118,-0.023920171,0,-0.057777819,-0.005237883,0.001319791,-0.000907835
2010-08-06,0.02046107,-0.003921482,-0.001974397,-0.004987571,-0.016901825,-0.031463269,0.001857066,0.002897903,0.001132963,0.002721126
2010-08-09,0,0.03664821,0.01568668,0.033192933,0.013170466,0.009090972,-0.005581484,0.000465025,0.00271362,0.005420049
2010-08-10,0,-0.009514825,-0.013712284,-0.003634093,-0.024599146,0.00900907,-0.020735861,0.001881436,0.001698636,-0.001803391
2010-08-11,-0.008900207,-0.015414554,-0.01490341,-0.038714138,-0.025219532,0,0.009478744,-0.006162813,0.002975941,-0.012715902
2010-08-12,-0.016742354,-0.00779735,-0.011072058,-0.003981478,-0.039063573,-0.013544225,0,0.000786346,0.00093418,-0.008260735
2010-08-13,0.009950285,0.034618929,0.004040338,-0.002663068,0.010162679,0,0.001884977,0.002473795,0.001888173,0.010999158
2010-08-16,0.008450875,-0.009496752,-0.001008555,0.013245232,0.007052874,0,0,-0.003229233,-0.001357593,0.002731035
2010-08-17,0.066465005,-0.019268428,-0.001009573,-0.005277102,0.013958382,-0.009132484,-0.001884977,-0.001179824,0.00281363,-0.000909486
2010-08-18,-0.018543456,0.005819594,-0.005063312,-0.010638309,0.007889637,0.040454955,-0.005676439,0.002398468,0.000442023,-0.005474448
2010-08-19,0.007989362,0.017258295,-0.02051353,-0.010752847,-0.003937051,0.038881788,0.005676439,-0.004667798,0.002188137,0.005474448
2010-08-20,-0.010666814,0.001899389,0.01338161,0,-0.00197438,-0.012793351,-0.0152094,8.5811E-05,0.000282294,0
2010-08-23,-0.005376398,0.028065445,0.01421336,0.020067571,0.025367279,0.008547061,0,-0.002032079,-0.000655753,0.006349191
2010-08-24,-0.001348566,0.021898712,-0.005053078,-0.009314724,-0.005797174,0,-0.005763685,-0.016460587,0.001425314,-0.006349191
2010-08-25,-0.028749388,-0.012715907,-0.042427459,-0.020257283,-0.031498633,-0.047939462,-0.035297861,0.001643228,0.001232594,-0.018365989
2010-08-26,-0.023894288,0,-0.012766088,-0.00547198,-0.010050353,0.00445435,-0.002998443,0.004766307,-0.000353248,-0.006508679
2010-08-27,0.012720901,-0.035352549,-0.002143691,0.009556339,0.004032303,0.047731403,-0.009049856,0.003394718,-0.00144051,0.004653336
2010-08-30,0.042618268,-0.015267462,-0.002148164,0.012154112,-0.006054487,-0.00851069,0.010050336,-0.004620916,0.002146627,0.004631782
2010-08-31,-0.002695494,-0.029270375,-0.008639422,0.002680917,0.014070507,0.037740328,-0.028399516,-0.00313407,0.001144458,-0.014897836
2010-09-01,0.014735661,0.02734548,0.012931278,0.005340512,0,0,-0.067010647,0.007471165,0.001116384,0.007476708
2010-09-02,-0.002663085,-0.0214225,-0.00321721,0,-0.00801602,0.008196767,0.012028554,0.010882184,-0.000687673,0.005571026
2010-09-03,-0.006688977,-0.019881358,0.002145991,0.003986768,0.02385801,-0.004089985,0.017241785,0.006292614,0.001371994,0.010133647
